ARTICLE_ID,EXTERNAL_ID,EXTERNAL_AUTHOR_ID,HEADLINE,AUTHOR,CONTENT,ARTICLE_URL,MEDIA_PROVIDER,REGION,LANGUAGE,POST_STATUS,PUBLISH_DATE,HARVESTED_DATE,SENTIMENT,VIEW_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,POST_TYPE
5.697E+11,7.96159E+17,796100784,TWEET FROM: lipstickpundit1,LIPSTICKPUNDIT1,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/796100784/statuses/796159316243992576,TWITTER,United States,English,No,11/9/2016 1:15,11/9/2016 1:16,Neutral,0,0,0,0,0,0,0,5634,6002,87993,RETWEET
5.697E+11,7.96159E+17,7.61439E+17,TWEET FROM: CIABillWilson,CIABILLWILSON,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/761439389364826112/statuses/796159283616501767,TWITTER,United States,English,No,11/9/2016 1:15,11/9/2016 1:16,Neutral,0,0,0,0,0,0,0,576,589,22866,RETWEET
5.697E+11,7.96159E+17,7.55532E+17,TWEET FROM: BubbleTeaWinOn,BUBBLETEAWINON,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/755532436805681152/statuses/796159291271053314,TWITTER,Canada,English,No,11/9/2016 1:15,11/9/2016 1:15,Neutral,0,0,0,0,0,0,0,2259,365,1057,RETWEET
5.697E+11,7.96159E+17,2710920008,TWEET FROM: DtJazzypeach,DTJAZZYPEACH,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/2710920008/statuses/796159239098167296,TWITTER,Unknown,English,No,11/9/2016 1:15,11/9/2016 1:15,Neutral,0,0,0,0,0,0,0,327,193,2940,RETWEET
5.69699E+11,7.96159E+17,4116938356,TWEET FROM: chupemydog,CHUPEMYDOG,First results from Ohio. #ElectionNight https://t.co/F8pzU3WtzN,http://twitter.com/4116938356/statuses/796158929722101760,TWITTER,Unknown,English,No,11/9/2016 1:14,11/9/2016 1:14,Positive,0,0,0,0,0,0,0,4065,2541,8290,RETWEET
5.69699E+11,7.96159E+17,85869667,TWEET FROM: Catholic_Radio,CATHOLIC_RADIO,#StopTheSteal in Philly. Voter fraud is happening right now!  Spread the word!  #ElectionDay https://t.co/26ZJd2gpDM,http://twitter.com/85869667/statuses/796158921987805184,TWITTER,United States,English,No,11/9/2016 1:14,11/9/2016 1:14,Negative,0,0,0,0,0,0,0,3654,3110,39724,RETWEET
5.69698E+11,7.96158E+17,24993882,TWEET FROM: JamisXX,JAMISXX,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/24993882/statuses/796157906676813825,TWITTER,United States,English,No,11/9/2016 1:10,11/9/2016 1:10,Neutral,0,0,0,0,0,0,0,2073,1242,22577,RETWEET
5.69697E+11,7.96158E+17,32258091,TWEET FROM: HereticOfEthics,HERETICOFETHICS,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/32258091/statuses/796157542258851840,TWITTER,United States,English,No,11/9/2016 1:08,11/9/2016 1:08,Neutral,0,0,0,0,0,0,0,802,3236,127405,RETWEET
5.69697E+11,7.96157E+17,2555668158,TWEET FROM: PattiParallax,PATTIPARALLAX,First results from Ohio. #ElectionNight https://t.co/F8pzU3WtzN,http://twitter.com/2555668158/statuses/796157142990548992,TWITTER,United States,English,No,11/9/2016 1:07,11/9/2016 1:07,Positive,0,0,0,0,0,0,0,2332,1871,18577,RETWEET
5.69697E+11,7.96157E+17,2250584907,TWEET FROM: noahdavisxc,NOAHDAVISXC,First results from Ohio. #ElectionNight https://t.co/F8pzU3WtzN,http://twitter.com/2250584907/statuses/796157109197041664,TWITTER,United States,English,No,11/9/2016 1:07,11/9/2016 1:07,Positive,0,0,0,0,0,0,0,348,215,3108,RETWEET
5.69697E+11,7.96157E+17,48047188,TWEET FROM: AmericanBand911,AMERICANBAND911,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/48047188/statuses/796157042797019136,TWITTER,United States,English,No,11/9/2016 1:06,11/9/2016 1:07,Neutral,0,0,0,0,0,0,0,13912,14459,112038,RETWEET
5.69696E+11,7.96157E+17,3010312991,TWEET FROM: ty2010b,TY2010B,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/3010312991/statuses/796156815323070464,TWITTER,United States,English,No,11/9/2016 1:05,11/9/2016 1:06,Neutral,0,0,0,0,0,0,0,1448,1738,138602,RETWEET
5.69696E+11,7.96156E+17,3733874901,TWEET FROM: johnescareno1,JOHNESCARENO1,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/3733874901/statuses/796156492235710465,TWITTER,United States,English,No,11/9/2016 1:04,11/9/2016 1:05,Neutral,0,0,0,0,0,0,0,560,433,10380,RETWEET
5.69696E+11,7.96156E+17,1713036884,TWEET FROM: sluggoD54,SLUGGOD54,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/1713036884/statuses/796156486686769152,TWITTER,United States,English,No,11/9/2016 1:04,11/9/2016 1:04,Neutral,0,0,0,0,0,0,0,11600,11607,154338,RETWEET
5.69696E+11,7.96156E+17,4029018734,TWEET FROM: Darkman3500,DARKMAN3500,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/4029018734/statuses/796156334026670080,TWITTER,Unknown,English,No,11/9/2016 1:03,11/9/2016 1:04,Neutral,0,0,0,0,0,0,0,4999,3040,41604,RETWEET
5.69695E+11,7.96156E+17,7.33866E+17,TWEET FROM: Catdog2many,CATDOG2MANY,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/733866462796877824/statuses/796156128002330624,TWITTER,Unknown,English,No,11/9/2016 1:03,11/9/2016 1:03,Neutral,0,0,0,0,0,0,0,205,899,59088,RETWEET
5.69695E+11,7.96156E+17,49638895,TWEET FROM: xkr99,XKR99,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/49638895/statuses/796155778617004033,TWITTER,United States,English,No,11/9/2016 1:01,11/9/2016 1:03,Neutral,0,0,0,0,0,0,0,3090,3760,84343,RETWEET
5.69695E+11,7.96156E+17,3580870876,TWEET FROM: Expedition1Eric,EXPEDITION1ERIC,Florida YES!!! #ElectionNight https://t.co/PRR2Q1lELh,http://twitter.com/3580870876/statuses/796155933772644353,TWITTER,Unknown,Uzbek,No,11/9/2016 1:02,11/9/2016 1:02,Neutral,0,0,0,0,0,0,0,18,629,30235,RETWEET
5.69695E+11,7.96156E+17,27127777,TWEET FROM: wendyhullfish,WENDYHULLFISH,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/27127777/statuses/796155864407306240,TWITTER,United States,English,No,11/9/2016 1:02,11/9/2016 1:02,Neutral,0,0,0,0,0,0,0,530,178,3207,RETWEET
5.69695E+11,7.96156E+17,26419242,TWEET FROM: pithypisces,PITHYPISCES,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/26419242/statuses/796155616104419329,TWITTER,United States,English,No,11/9/2016 1:01,11/9/2016 1:01,Neutral,0,0,0,0,0,0,0,9923,9605,30126,RETWEET
5.69695E+11,7.96156E+17,16672909,TWEET FROM: emvidal,EMVIDAL,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/16672909/statuses/796155549180116992,TWITTER,United States,English,No,11/9/2016 1:00,11/9/2016 1:00,Neutral,0,0,0,0,0,0,0,1979,2873,40672,RETWEET
5.69695E+11,7.96155E+17,3368978957,TWEET FROM: chinecheremphi,CHINECHEREMPHI,Virginia looks solid! #ElectionNight https://t.co/QLZtTqCIwy,http://twitter.com/3368978957/statuses/796155483904212992,TWITTER,Unknown,English,No,11/9/2016 1:00,11/9/2016 1:00,Neutral,0,0,0,0,0,0,0,188,141,20674,RETWEET
