ARTICLE_ID,EXTERNAL_ID,EXTERNAL_AUTHOR_ID,HEADLINE,AUTHOR,CONTENT,ARTICLE_URL,MEDIA_PROVIDER,REGION,LANGUAGE,POST_STATUS,PUBLISH_DATE,HARVESTED_DATE,SENTIMENT,VIEW_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,POST_TYPE
5.6976E+11,7.96201E+17,3763923435,TWEET FROM: Caliphate_Crush,CALIPHATE_CRUSH,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/3763923435/statuses/796201043113738242,TWITTER,United States,English,No,11/9/2016 4:01,11/9/2016 4:02,Positive,0,0,0,0,0,0,0,908,2064,25953,RETWEET
5.6976E+11,7.96201E+17,3194998100,TWEET FROM: givemeslaughter,GIVEMESLAUGHTER,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/3194998100/statuses/796201154090831872,TWITTER,United States,English,No,11/9/2016 4:02,11/9/2016 4:02,Positive,0,0,0,0,0,0,0,121,117,709,RETWEET
5.6976E+11,7.96201E+17,451819108,TWEET FROM: AllNewsDaily,ALLNEWSDAILY,.@Jenn_Abrams As a fellow Abrams. This is a sad day and edges closer to #Kristalnacht. First they came for the #Muslims!,http://twitter.com/451819108/statuses/796200889933365248,TWITTER,United States,English,No,11/9/2016 4:00,11/9/2016 4:02,Negative,0,0,0,0,0,0,0,419,175,25349,
5.6976E+11,7.96201E+17,2941796313,TWEET FROM: theimmortal829,THEIMMORTAL829,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/2941796313/statuses/796200878541799425,TWITTER,United States,English,No,11/9/2016 4:00,11/9/2016 4:02,Positive,0,0,0,0,0,0,0,280,101,1490,RETWEET
5.6976E+11,7.96201E+17,175907485,TWEET FROM: RESPECTPUNK434,RESPECTPUNK434,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/175907485/statuses/796201019562741760,TWITTER,United States,English,No,11/9/2016 4:01,11/9/2016 4:02,Positive,0,0,0,0,0,0,0,2587,2891,142370,RETWEET
5.6976E+11,7.96201E+17,7.85562E+17,TWEET FROM: bestsparklegirl,BESTSPARKLEGIRL,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/785561706302844928/statuses/796200921852219392,TWITTER,United States,English,No,11/9/2016 4:01,11/9/2016 4:02,Positive,0,0,0,0,0,0,0,206,319,8594,RETWEET
5.6976E+11,7.96201E+17,45189202,TWEET FROM: Roons003,ROONS003,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/45189202/statuses/796200949136183296,TWITTER,Australia,English,No,11/9/2016 4:01,11/9/2016 4:01,Positive,0,0,0,0,0,0,0,1425,529,32939,RETWEET
5.6976E+11,7.96201E+17,1512783325,TWEET FROM: YellowSongBird3,YELLOWSONGBIRD3,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/1512783325/statuses/796201004027015169,TWITTER,United States,English,No,11/9/2016 4:01,11/9/2016 4:01,Positive,0,0,0,0,0,0,0,523,440,4134,RETWEET
5.6976E+11,7.96201E+17,2978231218,TWEET FROM: EvelynSuraya,EVELYNSURAYA,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/2978231218/statuses/796200900629037057,TWITTER,Netherlands,English,No,11/9/2016 4:01,11/9/2016 4:01,Positive,0,0,0,0,0,0,0,652,862,182,RETWEET
5.6976E+11,7.96201E+17,753498337,TWEET FROM: KBrocking,KBROCKING,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/753498337/statuses/796200883021316096,TWITTER,United States,English,No,11/9/2016 4:00,11/9/2016 4:01,Positive,0,0,0,0,0,0,0,826,435,14418,RETWEET
