ARTICLE_ID,EXTERNAL_ID,EXTERNAL_AUTHOR_ID,HEADLINE,AUTHOR,CONTENT,ARTICLE_URL,MEDIA_PROVIDER,REGION,LANGUAGE,POST_STATUS,PUBLISH_DATE,HARVESTED_DATE,SENTIMENT,VIEW_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,POST_TYPE
5.48786E+11,7.75044E+17,61844837,TWEET FROM: 8HOUSE0,8HOUSE0,"'@Blacktivists white oppression is the devils workshop, house from hell...'",http://twitter.com/8HOUSE0/statuses/775043666394034176,TWITTER,United States,English,No,9/11/2016 18:49,9/11/2016 18:50,Negative,0,0,0,0,0,0,0,2522,777,11765,
5.48785E+11,7.75043E+17,879617984,TWEET FROM: BoateyMichelle,BOATEYMICHELLE,The family of Eric Garner is fighting again to get confidential records of Officer Daniel Pantaleo released. https://t.co/uv69UIfdmx,http://twitter.com/BoateyMichelle/statuses/775042790568919040,TWITTER,United States,English,No,9/11/2016 18:46,9/11/2016 18:46,Negative,0,0,0,0,0,0,0,290,297,22546,RETWEET
5.48784E+11,7.75042E+17,78159650,TWEET FROM: smokeylaroyjr,SMOKEYLAROYJR,What`s crazier than sitting for the national anthem of the country that exterminates black ppl... standing for it https://t.co/rcaHD4ppP8,http://twitter.com/smokeylaroyjr/statuses/775042418047590400,TWITTER,United States,English,No,9/11/2016 18:44,9/11/2016 18:44,Negative,0,0,0,0,0,0,0,411,662,149725,RETWEET
5.48784E+11,7.75042E+17,7.04136E+17,TWEET FROM: stlgirrl314,STLGIRRL314,I wish white ppl were as outraged about rapists going free as they are about a guy not standing for the Anthem. https://t.co/OsTzFDKilY,http://twitter.com/stlgirrl314/statuses/775041745222414336,TWITTER,Unknown,English,No,9/11/2016 18:42,9/11/2016 18:42,Negative,0,0,0,0,0,0,0,70,48,128,RETWEET
5.48783E+11,7.75041E+17,736087232,TWEET FROM: jackiekallday,JACKIEKALLDAY,The family of Eric Garner is fighting again to get confidential records of Officer Daniel Pantaleo released. https://t.co/uv69UIfdmx,http://twitter.com/jackiekallday/statuses/775041368347570176,TWITTER,United States,English,No,9/11/2016 18:40,9/11/2016 18:40,Negative,0,0,0,0,0,0,0,318,183,2694,RETWEET
5.48783E+11,7.75041E+17,718098752,TWEET FROM: kewlwill,KEWLWILL,The family of Eric Garner is fighting again to get confidential records of Officer Daniel Pantaleo released. https://t.co/uv69UIfdmx,http://twitter.com/kewlwill/statuses/775040917774471169,TWITTER,United States,English,No,9/11/2016 18:38,9/11/2016 18:39,Negative,0,0,0,0,0,0,0,3305,1677,11132,RETWEET
5.48783E+11,7.75041E+17,2573006146,TWEET FROM: trinia_trinia,TRINIA_TRINIA,The family of Eric Garner is fighting again to get confidential records of Officer Daniel Pantaleo released. https://t.co/uv69UIfdmx,http://twitter.com/trinia_trinia/statuses/775040900082696192,TWITTER,United States,English,No,9/11/2016 18:38,9/11/2016 18:38,Negative,0,0,0,0,0,0,0,2150,1949,50653,RETWEET
5.48782E+11,7.7504E+17,29400182,TWEET FROM: Mystics_Blues,MYSTICS_BLUES,The family of Eric Garner is fighting again to get confidential records of Officer Daniel Pantaleo released. https://t.co/uv69UIfdmx,http://twitter.com/Mystics_Blues/statuses/775040366739423232,TWITTER,United States,English,No,9/11/2016 18:36,9/11/2016 18:36,Negative,0,0,0,0,0,0,0,794,650,37402,RETWEET
5.48782E+11,7.7504E+17,151661128,TWEET FROM: kingofda914,KINGOFDA914,The family of Eric Garner is fighting again to get confidential records of Officer Daniel Pantaleo released. https://t.co/uv69UIfdmx,http://twitter.com/kingofda914/statuses/775039781965266946,TWITTER,United States,English,No,9/11/2016 18:34,9/11/2016 18:34,Negative,0,0,0,0,0,0,0,845,972,101137,RETWEET
5.48782E+11,7.7504E+17,58967807,TWEET FROM: MissSlender,MISSSLENDER,It`s hard to believe that some try to justify the mistreatment of blacks by cops with black on black crime data... https://t.co/eBX7w96oSF,http://twitter.com/MissSlender/statuses/775039623080718336,TWITTER,United States,English,No,9/11/2016 18:33,9/11/2016 18:33,Negative,0,0,0,0,0,0,0,106,86,1290,RETWEET
5.48781E+11,7.75039E+17,34914271,TWEET FROM: JetLiferDJ,JETLIFERDJ,What`s crazier than sitting for the national anthem of the country that exterminates black ppl... standing for it https://t.co/rcaHD4ppP8,http://twitter.com/JetLiferDJ/statuses/775038897084661760,TWITTER,United States,English,No,9/11/2016 18:30,9/11/2016 18:31,Negative,0,0,0,0,0,0,0,680,950,60604,RETWEET
5.4878E+11,7.75038E+17,7.04136E+17,TWEET FROM: stlgirrl314,STLGIRRL314,You don`t have to be mixed to be beautiful. You don`t have to have colored eyes to be classified as beautiful. https://t.co/HshRe29Kjo,http://twitter.com/stlgirrl314/statuses/775038170635313152,TWITTER,Unknown,English,No,9/11/2016 18:27,9/11/2016 18:28,Positive,0,0,0,0,0,0,0,69,48,123,RETWEET
5.48779E+11,7.75037E+17,2815118558,TWEET FROM: KendraKay248,KENDRAKAY248,It`s hard to believe that some try to justify the mistreatment of blacks by cops with black on black crime data... https://t.co/eBX7w96oSF,http://twitter.com/KendraKay248/statuses/775037392285757440,TWITTER,United States,English,No,9/11/2016 18:24,9/11/2016 18:24,Negative,0,0,0,0,0,0,0,1940,1481,18709,RETWEET
5.48778E+11,7.75036E+17,428667908,TWEET FROM: _thetimecapsule,_THETIMECAPSULE,It`s hard to believe that some try to justify the mistreatment of blacks by cops with black on black crime data... https://t.co/eBX7w96oSF,http://twitter.com/_thetimecapsule/statuses/775036144270577664,TWITTER,Canada,English,No,9/11/2016 18:19,9/11/2016 18:19,Negative,0,0,0,0,0,0,0,170,431,15836,RETWEET
5.48775E+11,7.75033E+17,3407179563,TWEET FROM: Den_Fabrizi,DEN_FABRIZI,It`s hard to believe that some try to justify the mistreatment of blacks by cops with black on black crime data... https://t.co/eBX7w96oSF,http://twitter.com/Den_Fabrizi/statuses/775032637912219648,TWITTER,United Kingdom,English,No,9/11/2016 18:05,9/11/2016 18:06,Negative,0,0,0,0,0,0,0,342,423,38561,RETWEET
5.48774E+11,7.75032E+17,1439740087,TWEET FROM: IamDJacox,IAMDJACOX,It`s hard to believe that some try to justify the mistreatment of blacks by cops with black on black crime data... https://t.co/eBX7w96oSF,http://twitter.com/IamDJacox/statuses/775031794101915648,TWITTER,United States,English,No,9/11/2016 18:02,9/11/2016 18:02,Negative,0,0,0,0,0,0,0,743,583,16667,RETWEET
5.48772E+11,7.7503E+17,2916828003,TWEET FROM: TribalRoyaltee,TRIBALROYALTEE,Police wouldn't be killing us if they weren't hiding behind their badges. #PoliceBrutality https://t.co/LSOp13LGkD,http://twitter.com/TribalRoyaltee/statuses/775030146604503040,TWITTER,United States,English,No,9/11/2016 17:56,9/11/2016 17:56,Positive,0,0,0,0,0,0,0,199,156,4413,RETWEET
5.48749E+11,7.75009E+17,289756627,TWEET FROM: WillyWarbucks,WILLYWARBUCKS,What`s crazier than sitting for the national anthem of the country that exterminates black ppl... standing for it https://t.co/rcaHD4ppP8,http://twitter.com/WillyWarbucks/statuses/775009000043732996,TWITTER,United States,English,No,9/11/2016 16:31,9/11/2016 16:32,Negative,0,0,0,0,0,0,0,449,944,173015,RETWEET
5.48747E+11,7.75008E+17,42758186,TWEET FROM: D_waynev,D_WAYNEV,What`s crazier than sitting for the national anthem of the country that exterminates black ppl... standing for it https://t.co/rcaHD4ppP8,http://twitter.com/D_waynev/statuses/775007701239816192,TWITTER,United States,English,No,9/11/2016 16:26,9/11/2016 16:26,Negative,0,0,0,0,0,0,0,362,492,5514,RETWEET
5.48747E+11,7.75007E+17,55107661,TWEET FROM: boogie_d93,BOOGIE_D93,What`s crazier than sitting for the national anthem of the country that exterminates black ppl... standing for it https://t.co/rcaHD4ppP8,http://twitter.com/boogie_d93/statuses/775007425485271040,TWITTER,United States,English,No,9/11/2016 16:25,9/11/2016 16:25,Negative,0,0,0,0,0,0,0,253,228,8354,RETWEET
5.48746E+11,7.75007E+17,272872410,TWEET FROM: hbakenne,HBAKENNE,What`s crazier than sitting for the national anthem of the country that exterminates black ppl... standing for it https://t.co/rcaHD4ppP8,http://twitter.com/hbakenne/statuses/775007173290106882,TWITTER,Nigeria,English,No,9/11/2016 16:24,9/11/2016 16:24,Negative,0,0,0,0,0,0,0,283,448,20600,RETWEET
5.48736E+11,7.74999E+17,2881918551,TWEET FROM: NewNatTurner,NEWNATTURNER,What`s crazier than sitting for the national anthem of the country that exterminates black ppl... standing for it https://t.co/rcaHD4ppP8,http://twitter.com/NewNatTurner/statuses/774999432861450241,TWITTER,United States,English,No,9/11/2016 15:53,9/11/2016 15:54,Negative,0,0,0,0,0,0,0,1509,2018,8387,RETWEET
5.48735E+11,7.74998E+17,1270174459,TWEET FROM: DennisBritton3,DENNISBRITTON3,I wish white ppl were as outraged about rapists going free as they are about a guy not standing for the Anthem. https://t.co/OsTzFDKilY,http://twitter.com/DennisBritton3/statuses/774998490694975488,TWITTER,United States,English,No,9/11/2016 15:50,9/11/2016 15:50,Negative,0,0,0,0,0,0,0,202,133,82,RETWEET
5.48717E+11,7.74986E+17,142115414,TWEET FROM: tay_wingert33,TAY_WINGERT33,I wish white ppl were as outraged about rapists going free as they are about a guy not standing for the Anthem. https://t.co/OsTzFDKilY,http://twitter.com/tay_wingert33/statuses/774985694716452865,TWITTER,United States,English,No,9/11/2016 14:59,9/11/2016 14:59,Negative,0,0,0,0,0,0,0,159,133,1097,RETWEET
5.48708E+11,7.74978E+17,75934946,TWEET FROM: papicek,PAPICEK,I wish white ppl were as outraged about rapists going free as they are about a guy not standing for the Anthem. https://t.co/OsTzFDKilY,http://twitter.com/papicek/statuses/774978473131728897,TWITTER,United States,English,No,9/11/2016 14:30,9/11/2016 14:31,Negative,0,0,0,0,0,0,0,1610,2200,185455,RETWEET
5.48708E+11,7.74978E+17,16390652,TWEET FROM: MJKellySmith,MJKELLYSMITH,"He was segregated into separate cafeteria, library, classrooms and restroom areas, forced to sit by himself. https://t.co/m1zPwNJjry",http://twitter.com/MJKellySmith/statuses/774978386305257472,TWITTER,United States,English,No,9/11/2016 14:30,9/11/2016 14:30,Negative,0,0,0,0,0,0,0,567,1037,67612,RETWEET
