ARTICLE_ID,EXTERNAL_ID,EXTERNAL_AUTHOR_ID,HEADLINE,AUTHOR,CONTENT,ARTICLE_URL,MEDIA_PROVIDER,REGION,LANGUAGE,POST_STATUS,PUBLISH_DATE,HARVESTED_DATE,SENTIMENT,VIEW_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,POST_TYPE
5.67411E+11,7.93965E+17,464281451,TWEET FROM: bigspoon28,BIGSPOON28,"If you Vote for #Hillary you're telling your children it's okay to lie, cheat, steal & be corrupt.    Vote Trump! https://t.co/6ivqBduzA0",http://twitter.com/464281451/statuses/793965168946454528,TWITTER,United States,English,No,11/2/2016 23:57,11/2/2016 23:57,Neutral,0,0,0,0,0,0,0,225,336,19403,RETWEET
5.67411E+11,7.93965E+17,24823987,TWEET FROM: onesoldiersmom,ONESOLDIERSMOM,It is time for African-Americans to leave the Democrat plantation!  Blacks Vote Trump! https://t.co/pH4HoND7ZO,http://twitter.com/24823987/statuses/793965168602456064,TWITTER,United States,English,No,11/2/2016 23:57,11/2/2016 23:57,Neutral,0,0,0,0,0,0,0,12963,12288,99548,RETWEET
5.67411E+11,7.93965E+17,18725571,TWEET FROM: CrazyCityGal,CRAZYCITYGAL,"A lifelong Democrat Andrew Stein: ""I’m backing Trump because he can shake up our politics and revive the economy""  Democrats Vote Trump https://t.co/b8yqPFzO5q",http://twitter.com/18725571/statuses/793965164701876224,TWITTER,United States,English,No,11/2/2016 23:57,11/2/2016 23:57,Neutral,0,0,0,0,0,0,0,2469,1109,29696,RETWEET
5.67411E+11,7.93965E+17,168729846,TWEET FROM: GodFatha702,GODFATHA702,"Ann Coulter: ""If Hillary wins, she will amnesty 30+ million illegal aliens & Reps will never win election again..."" Vote Trump https://t.co/EB596cSoxD",http://twitter.com/168729846/statuses/793965080383733760,TWITTER,United States,English,No,11/2/2016 23:56,11/2/2016 23:57,Neutral,0,0,0,0,0,0,0,2608,1558,45783,RETWEET
5.67411E+11,7.93965E+17,3612102678,TWEET FROM: RyanHofmeister7,RYANHOFMEISTER7,Princeton Professor Exposes how to Commit MASS #VoterFraud in 7MIN  VOTER ID SHOULD BE REQUIRED! Vote Trump https://t.co/CIsSB7dTOQ,http://twitter.com/3612102678/statuses/793965163669909504,TWITTER,United States,English,No,11/2/2016 23:57,11/2/2016 23:57,Neutral,0,0,0,0,0,0,0,325,25,422,RETWEET
5.67411E+11,7.93965E+17,20208534,TWEET FROM: nursejennifer,NURSEJENNIFER,"Donald Trump in Miami, FL: ""I love that sign, blacks for Trump!""   Vote Trump https://t.co/bcVweN6F1w",http://twitter.com/20208534/statuses/793965131302510592,TWITTER,United States,English,No,11/2/2016 23:56,11/2/2016 23:57,Neutral,0,0,0,0,0,0,0,2807,2988,6130,RETWEET
5.67411E+11,7.93965E+17,2500438579,TWEET FROM: SumSumDavis,SUMSUMDAVIS,'@Pamela_Moore13 why would you vote someone who treats black people like slaves? this is a shame to our ancestors. stupidity at its finest',http://twitter.com/2500438579/statuses/793965123576758272,TWITTER,United States,English,No,11/2/2016 23:56,11/2/2016 23:57,Neutral,0,0,0,0,0,0,0,107,82,3086,
5.67411E+11,7.93965E+17,310665304,TWEET FROM: BTC1964,BTC1964,"Ann Coulter: ""If Hillary wins, she will amnesty 30+ million illegal aliens & Reps will never win election again..."" Vote Trump https://t.co/EB596cSoxD",http://twitter.com/310665304/statuses/793964935134973952,TWITTER,Canada,English,No,11/2/2016 23:56,11/2/2016 23:56,Neutral,0,0,0,0,0,0,0,470,309,247,RETWEET
5.67411E+11,7.93965E+17,125665040,TWEET FROM: graylion11,GRAYLION11,"Donald Trump in Miami, FL: ""I love that sign, blacks for Trump!""   Vote Trump https://t.co/bcVweN6F1w",http://twitter.com/125665040/statuses/793965053611372544,TWITTER,United States,English,No,11/2/2016 23:56,11/2/2016 23:56,Neutral,0,0,0,0,0,0,0,4607,2970,25833,RETWEET
5.67411E+11,7.93965E+17,469086244,TWEET FROM: JL02048628,JL02048628,It is time for African-Americans to leave the Democrat plantation!  Blacks Vote Trump! https://t.co/pH4HoND7ZO,http://twitter.com/469086244/statuses/793964875412344832,TWITTER,United States,English,No,11/2/2016 23:55,11/2/2016 23:56,Neutral,0,0,0,0,0,0,0,1616,1980,148269,RETWEET
5.67411E+11,7.93965E+17,16990672,TWEET FROM: Teddy_mac,TEDDY_MAC,It is time for African-Americans to leave the Democrat plantation!  Blacks Vote Trump! https://t.co/pH4HoND7ZO,http://twitter.com/16990672/statuses/793964997810552832,TWITTER,United States,English,No,11/2/2016 23:56,11/2/2016 23:56,Neutral,0,0,0,0,0,0,0,152,40,198,RETWEET
5.67411E+11,7.93965E+17,613576506,TWEET FROM: banks_joel,BANKS_JOEL,It is time for African-Americans to leave the Democrat plantation!  Blacks Vote Trump! https://t.co/pH4HoND7ZO,http://twitter.com/613576506/statuses/793965034330320897,TWITTER,United States,English,No,11/2/2016 23:56,11/2/2016 23:56,Neutral,0,0,0,0,0,0,0,2861,1337,35770,RETWEET
5.67411E+11,7.93965E+17,1270831022,TWEET FROM: mregan1002,MREGAN1002,'@DrCrane72 @mregan1002 @AnnCoulter @GOP @Pamela_Moore13 She's another nut case. And also down right stupid',http://twitter.com/1270831022/statuses/793965017368436736,TWITTER,Unknown,English,No,11/2/2016 23:56,11/2/2016 23:56,Neutral,0,0,0,0,0,0,0,396,235,4750,RETWEET
5.67411E+11,7.93965E+17,2321151825,TWEET FROM: C_Alincic,C_ALINCIC,"If you Vote for #Hillary you're telling your children it's okay to lie, cheat, steal & be corrupt.    Vote Trump! https://t.co/6ivqBduzA0",http://twitter.com/2321151825/statuses/793965027539685377,TWITTER,United States,English,No,11/2/2016 23:56,11/2/2016 23:56,Neutral,0,0,0,0,0,0,0,4263,3170,47888,RETWEET
5.67411E+11,7.93965E+17,937050038,TWEET FROM: Hybrid023,HYBRID023,It is time for African-Americans to leave the Democrat plantation!  Blacks Vote Trump! https://t.co/pH4HoND7ZO,http://twitter.com/937050038/statuses/793964954218942464,TWITTER,United States,English,No,11/2/2016 23:56,11/2/2016 23:56,Neutral,0,0,0,0,0,0,0,2381,1062,7585,RETWEET
5.67411E+11,7.93965E+17,783195542,TWEET FROM: cindyvitalee,CINDYVITALEE,"Ann Coulter: ""If Hillary wins, she will amnesty 30+ million illegal aliens & Reps will never win election again..."" Vote Trump https://t.co/EB596cSoxD",http://twitter.com/783195542/statuses/793964947831160837,TWITTER,United States,English,No,11/2/2016 23:56,11/2/2016 23:56,Neutral,0,0,0,0,0,0,0,167,186,5818,RETWEET
5.67411E+11,7.93965E+17,62195654,TWEET FROM: mshepp1969,MSHEPP1969,It is time for African-Americans to leave the Democrat plantation!  Blacks Vote Trump! https://t.co/pH4HoND7ZO,http://twitter.com/62195654/statuses/793964947017519104,TWITTER,United States,English,No,11/2/2016 23:56,11/2/2016 23:56,Neutral,0,0,0,0,0,0,0,512,234,2405,RETWEET
5.67411E+11,7.93965E+17,344322726,TWEET FROM: FranMontgomery1,FRANMONTGOMERY1,'@VernonCrawfor13 @Pamela_Moore13 @MikeGra34000775 this photo was taken immediately after the #MonicaLewinsky affair broke wide open.',http://twitter.com/344322726/statuses/793964891912572928,TWITTER,United States,English,No,11/2/2016 23:55,11/2/2016 23:56,Neutral,0,0,0,0,0,0,0,3037,3434,200398,RETWEET
